cycle,Horizontal_acceleration,Vertical_acceleration,id,label
16740,1.082,0.216,1,0
16741,0.489,0.49,1,0
16742,2.199,0.693,1,0
16743,0.981,0.691,1,0
16744,0.473,0.398,1,0
16745,1.291,0.241,1,0
16746,1.853,0.104,1,0
16747,2.534,0.444,1,0
16748,0.313,0.181,1,0
16749,0.159,0.989,1,0
16750,1.8,1.062,1,0
16751,0.961,0.77,1,0
16752,1.148,0.852,1,0
16753,3.087,0.414,1,0
16754,0.036,0.06,1,0
16755,1.059,0.701,1,0
16756,1.56,0.425,1,0
16757,1.573,0.53,1,0
16758,0.553,0.261,1,0
16759,2.047,0.077,1,0
16760,0.532,0.36,1,0
16761,0.564,0.644,1,0
16762,0.287,0.117,1,0
16763,2.451,0.424,1,0
16764,0.063,0.767,1,0
16765,1.332,1.137,1,0
16766,0.666,0.245,1,0
16767,0.56,0.683,1,0
16768,1.821,0.625,1,0
16769,0.043,0.076,1,0
16770,0.789,0.906,1,0
16771,0.58,0.37,1,0
16772,1.6,0.321,1,0
16773,1.65,0.409,1,0
16774,3.808,0.109,1,0
16775,2.913,1.131,1,0
16776,1.007,0.447,1,0
16777,0.189,0.148,1,0
16778,1.687,0.081,1,0
16779,1.483,0.449,1,0
16780,1.035,0.355,1,0
16781,0.132,0.388,1,0
16782,1.783,1.509,1,0
16783,4.368,0.554,1,0
16784,2.575,1.04,1,0
16785,1.361,0.178,1,0
16786,1.932,0.352,1,0
16787,0.958,0.166,1,0
16788,0.557,0.721,1,0
16789,1.303,0.195,1,0
16790,0.36,0.389,1,0
16791,0.88,0.11,1,0
16792,0.388,1.198,1,0
16793,0.58,0.008,1,0
16794,1.105,0.318,1,0
16795,0.162,0.496,1,0
16796,0.504,0.28,1,0
16797,0.1,0.159,1,0
16798,0.992,1.223,1,0
16799,1.217,0.071,1,0
16800,0.906,0.327,1,0
16801,0.329,0.274,1,0
16802,0.227,0.271,1,0
16803,0.754,0.798,1,0
16804,2.952,1.584,1,0
16805,1.483,0.249,1,0
16806,2.21,1.232,1,0
16807,1.194,1.573,1,0
16808,5.417,0.222,1,0
16809,3.676,1.687,1,0
16810,1.25,0.998,1,0
16811,3.614,0.425,1,0
16812,2.015,0.831,1,0
16813,1.776,0.134,1,0
16814,2.891,2.047,1,0
16815,5.403,0.529,1,0
16816,0.044,0.558,1,0
16817,1.45,0.29,1,0
16818,0.295,0.609,1,0
16819,2.735,1.137,1,0
16820,0.818,0.201,1,0
16821,0.521,0.482,1,0
16822,0.079,0.613,1,0
16823,0.461,0.005,1,0
16824,0.172,0.042,1,0
16825,1.288,0.086,1,0
16826,0.546,0.069,1,0
16827,0.359,0.393,1,0
16828,0.623,0.077,1,0
16829,0.229,0.153,1,0
16830,2.114,0.003,1,0
16831,1.845,0.559,1,0
16832,0.24,0.47,1,0
16833,0.836,0.033,1,0
16834,0.009,0.536,1,0
16835,0.909,0.404,1,0
16836,0.184,0.209,1,0
16837,0.398,0.709,1,0
16838,1.153,1.003,1,0
16839,4.828,0.899,1,0
16840,0.132,0.652,1,0
16841,2.686,0.164,1,0
16842,1.181,0.257,1,0
16843,0.1,0.293,1,0
16844,2.805,1.283,1,0
16845,0.096,0.307,1,0
16846,1.513,0.863,1,0
16847,0.422,0.903,1,0
16848,0.884,0.334,1,0
16849,1.862,0.081,1,0
16850,0.958,0.299,1,0
16851,1.636,0.647,1,0
16852,2.662,1.114,1,0
16853,0.672,0.071,1,0
16854,2.059,0.335,1,0
16855,0.316,0.01,1,0
16856,0.267,0.203,1,0
16857,1.887,0.129,1,0
16858,1.108,0.675,1,0
16859,1.232,0.545,1,0
16860,0.613,0.143,1,0
16861,0.171,0.703,1,0
16862,1.481,0.63,1,0
16863,0.012,0.306,1,0
16864,0.369,1.452,1,0
16865,0.635,0.133,1,0
16866,0.491,0.435,1,0
16867,0.009,0.025,1,0
16868,0.547,0.298,1,0
16869,0.531,0.608,1,0
16870,1.031,0.119,1,0
16871,0.503,0.531,1,0
16872,0.413,0.075,1,0
16873,1.406,0.714,1,0
16874,1.401,0.347,1,0
16875,0.407,0.174,1,0
16876,0.298,0.418,1,0
16877,0.588,0.415,1,0
16878,0.408,0.001,1,0
16879,1.022,0.626,1,0
16880,2.016,0.464,1,0
16881,1.389,0.603,1,0
16882,0.432,0.492,1,0
16883,0.216,0.405,1,0
16884,0.711,0.294,1,0
16885,0.957,0.221,1,0
16886,1.184,0.017,1,0
16887,0.463,0.149,1,0
16888,1.681,0.194,1,0
16889,3.831,0.461,1,0
16890,4.665,1.26,1,0
16891,0.267,0.175,1,0
16892,3.734,0.694,1,0
16893,1.294,0.201,1,0
16894,0.986,0.707,1,0
16895,0.105,0.126,1,0
16896,1.727,0.439,1,0
16897,1.271,0.011,1,0
16898,0.592,0.151,1,0
16899,1.723,0.422,1,0
16900,0.941,0.34,1,0
16901,0.084,0.483,1,0
16902,0.341,0.67,1,0
16903,0.258,0.876,1,0
16904,1.626,0.162,1,0
16905,3.462,1.175,1,0
16906,1.091,0.039,1,0
16907,3.826,0.776,1,0
16908,3.034,0.067,1,0
16909,1.067,0.074,1,0
16910,1.046,1.107,1,0
16911,0.822,0.44,1,0
16912,0.829,0.152,1,0
16913,1.527,0.151,1,0
16914,1.556,1.193,1,0
16915,3.264,0.781,1,0
16916,1.502,0.185,1,0
16917,0.407,0.476,1,0
16918,1.109,0.607,1,0
16919,0.465,0.767,1,0
16920,0.87,0.025,1,0
16921,1.942,0.334,1,0
16922,2.158,0.391,1,0
16923,0.573,0.453,1,0
16924,2.057,0.544,1,0
16925,0.168,0.465,1,0
16926,0.216,0.659,1,0
16927,0.789,0.112,1,0
16928,0.582,0.471,1,0
16929,0.061,0.227,1,0
16930,0.683,0.745,1,0
16931,0.467,0.839,1,0
16932,0.958,0.27,1,0
16933,0.525,0.786,1,0
16934,0.422,0.391,1,0
16935,0.089,1.218,1,0
16936,0.011,0.089,1,0
16937,0.401,0.483,1,0
16938,1.178,0.249,1,0
16939,0.454,0.211,1,0
16940,0.735,0.177,1,0
16941,1.969,0.359,1,0
16942,1.571,0.218,1,0
16943,0.542,0.164,1,0
16944,2.696,0.367,1,0
16945,1.363,0.398,1,0
16946,4.588,0.722,1,0
16947,0.584,0.488,1,0
16948,0.299,1.165,1,0
16949,0.791,0.171,1,0
16950,4.113,0.632,1,0
16951,0.097,0.001,1,0
16952,0.186,0.131,1,0
16953,0.723,0.951,1,0
16954,1.022,0.572,1,0
16955,0.916,1.392,1,0
16956,0.175,0.364,1,0
16957,1.301,0.027,1,0
16958,0.959,0.274,1,0
16959,0.343,0.97,1,0
16960,0.084,0.218,1,0
16961,0.595,0.47,1,0
16962,0.227,0.02,1,0
16963,0.905,0.342,1,0
16964,2.531,0.421,1,0
16965,0.155,0.095,1,0
16966,0.668,0.682,1,0
16967,0.695,0.114,1,0
16968,0.453,0.733,1,0
16969,1.175,0.052,1,0
16970,0.747,0.267,1,0
16971,0.143,0.316,1,0
16972,1.506,0.114,1,0
16973,2.009,0.703,1,0
16974,1.839,0.555,1,0
16975,0.462,0.46,1,0
16976,3.565,1.858,1,0
16977,3.797,0.556,1,0
16978,3.232,0.548,1,0
16979,1.669,0.153,1,0
16980,0.331,0.343,1,0
16981,0.402,0.174,1,0
16982,1.019,1.097,1,0
16983,0.564,0.771,1,0
16984,0.18,0.314,1,0
16985,1.467,0.192,1,0
16986,0.386,0,1,0
16987,0.593,0.357,1,0
16988,0.315,0.181,1,0
16989,1.037,0.402,1,0
16990,0.052,0.448,1,0
16991,0.93,0.307,1,0
16992,3.73,1.73,1,0
16993,2.82,0.158,1,0
16994,0.277,0.712,1,0
16995,0.752,0.211,1,0
16996,2.183,0.015,1,0
16997,0.539,1.062,1,0
16998,0.448,0.141,1,0
16999,1.394,0.329,1,0
17000,0.578,1.161,1,0
17001,1.847,0.967,1,0
17002,0.999,0.32,1,0
17003,2.726,0.64,1,0
17004,0.292,0.24,1,0
17005,2.806,0.353,1,0
17006,1.146,0.481,1,0
17007,0.414,0.945,1,0
17008,0.922,0.665,1,0
17009,0.095,0.281,1,0
17010,0.134,0.404,1,0
17011,1.601,0.359,1,0
17012,0.095,0.094,1,0
17013,0.396,0.827,1,0
17014,0.668,0.971,1,0
17015,2.107,0.4,1,0
17016,0.162,0.18,1,0
17017,1.367,0.386,1,0
17018,0.401,0.325,1,0
17019,0.687,0.711,1,0
17020,0.168,0.214,1,0
17021,0.736,0.427,1,0
17022,1.377,0.709,1,0
17023,0.369,0.529,1,0
17024,0.474,0.419,1,0
17025,0.457,0.741,1,0
17026,0.419,0.544,1,0
17027,0.624,0.522,1,0
17028,0.99,0.545,1,0
17029,3.28,0.54,1,0
17030,2.442,0.204,1,0
17031,1.973,0.012,1,0
17032,1.306,0.212,1,0
17033,0.684,0.561,1,0
17034,0.886,0.758,1,0
17035,1.652,0.112,1,0
17036,1.754,0.041,1,0
17037,0.389,0.048,1,0
17038,0.642,0.931,1,0
17039,0.235,0.428,1,0
17040,0.663,0.639,1,0
17041,0.362,0.63,1,0
17042,1.124,0.903,1,0
17043,1.332,0.924,1,0
17044,0.441,0.36,1,0
17045,2.08,0.375,1,0
17046,1.122,0.878,1,0
17047,1.266,0.33,1,0
17048,1.466,0.92,1,0
17049,0.624,1.189,1,0
17050,1.017,0.189,1,0
17051,1.231,0.498,1,0
17052,0.437,0.312,1,0
17053,1.459,0.335,1,0
17054,0.354,0.115,1,0
17055,1.247,0.799,1,0
17056,0.357,0.445,1,0
17057,0.835,0.602,1,0
17058,1.201,0.246,1,0
17059,0.302,0.091,1,0
17060,0.059,0.611,1,0
17061,0.502,0.358,1,0
17062,1.302,1.026,1,0
17063,1.229,0.167,1,0
17064,0.642,0.684,1,0
17065,0.162,0.507,1,0
17066,0.436,0.184,1,0
17067,0.85,0.183,1,0
17068,0.421,0.972,1,0
17069,1.503,0.577,1,0
17070,0.257,0.642,1,0
17071,0.767,0.583,1,0
17072,1.201,0.299,1,0
17073,0.238,0.266,1,0
17074,0.02,0.283,1,0
17075,0.172,0.631,1,0
17076,0.617,0.723,1,0
17077,0.92,0.204,1,0
17078,0.086,0.414,1,0
17079,0.757,0.327,1,0
17080,1.449,0.282,1,0
17081,0.022,0.149,1,0
17082,3.069,1.14,1,0
17083,0.6,0.517,1,0
17084,0.104,0.907,1,0
17085,0.044,0.418,1,0
17086,0.861,0.519,1,0
17087,1.318,0.071,1,0
17088,0.523,0.219,1,0
17089,0.482,1.033,1,0
17090,1.215,0.057,1,0
17091,0.295,0.138,1,0
17092,0.831,0.128,1,0
17093,0.576,0.396,1,0
17094,0.052,0.807,1,0
17095,0.486,0.308,1,0
17096,0.387,0.283,1,0
17097,0.096,0.537,1,0
17098,0.329,0.418,1,0
17099,1.259,0.603,1,0
17100,1.609,0.395,1,0
17101,1.34,0.116,1,0
17102,0.705,0.275,1,0
17103,1.257,0.174,1,0
17104,2.667,0.131,1,0
17105,1.677,0.141,1,0
17106,2.027,0.448,1,0
17107,0.582,1.126,1,0
17108,0.299,0.447,1,0
17109,1.001,0.36,1,0
17110,2.234,0.101,1,0
17111,4.756,0.872,1,0
17112,3.552,1.312,1,0
17113,0.678,0.233,1,0
17114,2.088,0.165,1,0
17115,0.654,0.573,1,0
17116,3.743,0.077,1,0
17117,1.726,1.156,1,0
17118,2.451,1.381,1,0
17119,3.429,0.398,1,0
17120,0.735,0.084,1,0
17121,1.025,0.339,1,0
17122,2.435,0.123,1,0
17123,1.446,0.783,1,0
17124,0.704,0.356,1,0
17125,0.762,0.232,1,0
17126,2.259,0.409,1,0
17127,2.259,0.168,1,0
17128,0.083,0.216,1,0
17129,0.294,0.619,1,0
17130,0.242,0.478,1,0
17131,0.313,0.071,1,0
17132,1.355,0.694,1,0
17133,0.613,0.03,1,0
17134,1.118,0.507,1,0
17135,0.232,0.427,1,0
17136,1.723,0.062,1,0
17137,1.514,1.321,1,0
17138,0.791,5.189,1,0
17139,0.552,0.504,1,0
17140,2.314,0.531,1,0
17141,3.084,0.007,1,0
17142,2.258,0.743,1,0
17143,1.701,0.443,1,0
17144,1.324,0.01,1,0
17145,0.332,0.871,1,0
17146,1.158,0.33,1,0
17147,0.384,0.076,1,0
17148,0.829,0.125,1,0
17149,2.248,0.77,1,0
17150,2.592,0.331,1,0
17151,0.16,0.791,1,0
17152,0.578,0.092,1,0
17153,0.189,0.376,1,0
17154,0.505,1.137,1,0
17155,0.207,0.212,1,0
17156,1.323,0.722,1,0
17157,0.289,0.5,1,0
17158,0.164,0.109,1,0
17159,0.514,0.039,1,0
17160,1.211,0.753,1,0
17161,1.55,0.316,1,0
17162,4.241,1.347,1,0
17163,2.012,0.276,1,0
17164,0.138,0.349,1,0
17165,0.251,0.067,1,0
17166,0.494,0.481,1,0
17167,0.783,0.025,1,0
17168,0.456,0.088,1,0
17169,0.341,0.282,1,0
17170,1.354,0.49,1,0
17171,2.294,0.356,1,0
17172,2.483,0.36,1,0
17173,0.413,0.061,1,0
17174,1.345,0,1,0
17175,0.744,0.072,1,0
17176,1.463,0.118,1,0
17177,1.043,0.618,1,0
17178,1.232,0.159,1,0
17179,0.064,0.943,1,0
17180,1.421,0.078,1,0
17181,0.101,0.063,1,0
17182,0.048,0.466,1,0
17183,0.075,0.397,1,0
17184,2.465,0.295,1,0
17185,1.028,0.312,1,0
17186,3.08,0.483,1,0
17187,2.028,0.05,1,0
17188,0.686,1.568,1,0
17189,0.282,0.248,1,0
17190,0.305,0.453,1,0
17191,0.926,0.462,1,0
17192,0.231,0.06,1,0
17193,0.218,0.397,1,0
17194,0.833,0.645,1,0
17195,0.291,0.091,1,0
17196,0.161,0.777,1,0
17197,0.067,0.102,1,0
17198,0.83,1.005,1,0
17199,3.08,1.182,1,0
17200,3.127,0.669,1,0
17201,2.06,0.583,1,0
17202,2.459,0.413,1,0
17203,0.764,0.275,1,0
17204,1.334,0.661,1,0
17205,1.096,0.068,1,0
17206,2.755,0.221,1,0
17207,0.042,0.106,1,0
17208,0.947,0.088,1,0
17209,0.778,0.159,1,0
17210,0.239,0.676,1,0
17211,0.735,1.062,1,0
17212,0.462,0.076,1,0
17213,0.648,0.022,1,0
17214,0.598,0.008,1,0
17215,2.723,0.666,1,0
17216,2.187,0.538,1,0
17217,0.147,0.251,1,0
17218,0.534,0.093,1,0
17219,0.385,0.31,1,0
17220,1.452,0.442,1,0
17221,0.464,0.022,1,0
17222,0.013,0.127,1,0
17223,0.518,0.939,1,0
17224,0.031,0.263,1,0
17225,0.402,1.438,1,0
17226,2.343,0.931,1,0
17227,2.264,0.321,1,0
17228,0.693,0.402,1,0
17229,1.906,0.566,1,0
17230,0.483,0.072,1,0
17231,0.589,0.357,1,0
17232,1.485,0.235,1,0
17233,1.433,0.911,1,0
17234,0.862,0.109,1,0
17235,0.696,0.962,1,0
17236,0.681,0.957,1,0
17237,0.775,0.18,1,0
17238,0.835,0.07,1,0
17239,1.191,0.751,1,0
17240,0.046,1.026,1,0
17241,1.336,0.531,1,0
17242,0.63,0.158,1,0
17243,0.21,0.193,1,0
17244,0.252,1.061,1,0
17245,0.048,0.97,1,0
17246,1.708,0.056,1,0
17247,0.3,0.156,1,0
17248,0.989,0.403,1,0
17249,0.699,0.83,1,0
17250,0.804,1.125,1,0
17251,0.665,0.002,1,0
17252,2.122,0.36,1,0
17253,0.764,0.971,1,0
17254,0.118,0.088,1,0
17255,1.03,0.761,1,0
17256,0.385,0.229,1,0
17257,0.235,0.022,1,0
17258,0.574,0.054,1,0
17259,1.485,0.065,1,0
17260,0.289,0.093,1,0
17261,0.769,1.575,1,0
17262,0.134,0.492,1,0
17263,0.209,0.703,1,0
17264,1.356,0.332,1,0
17265,1.773,0.131,1,0
17266,0.603,0.253,1,0
17267,0.727,0.813,1,0
17268,0.198,0.818,1,0
17269,0.296,0.095,1,0
17270,0.32,0.019,1,0
17271,0.103,0.204,1,0
17272,0.257,0.756,1,0
17273,0.3,1.019,1,0
17274,0.933,1.133,1,0
17275,1.048,0.517,1,0
17276,0.347,0.036,1,0
17277,0.992,0.892,1,0
17278,1.08,0.107,1,0
17279,0.485,0.362,1,0
17280,4.283,0.296,1,0
17281,1.417,0.122,1,0
17282,0.48,0.583,1,0
17283,1.601,0.306,1,0
17284,0.766,0.386,1,0
17285,1.483,0.589,1,0
17286,1.136,0.918,1,0
17287,1.989,0.295,1,0
17288,0.476,0.386,1,0
17289,0.438,0.286,1,0
17290,1.282,0.272,1,0
17291,1.033,0.315,1,0
17292,0.237,0.851,1,0
17293,1.178,0.209,1,0
17294,0.627,1.132,1,0
17295,0.046,0.486,1,0
17296,0.511,0.391,1,0
17297,0.952,0.04,1,0
17298,0.434,1.042,1,0
17299,0.973,0.252,1,0
17300,0.017,0.44,1,0
17301,1.327,0.27,1,0
17302,1.451,0.166,1,0
17303,0.428,0.125,1,0
17304,0.419,0.244,1,0
17305,0.494,0.139,1,0
17306,0.236,0.558,1,0
17307,0.325,0.171,1,0
17308,0.141,0.003,1,0
17309,0.156,0.651,1,0
17310,3.047,0.407,1,0
17311,2.527,0.824,1,0
17312,0.321,1.522,1,0
17313,0.153,0.098,1,0
17314,0.401,0.219,1,0
17315,2.439,0.237,1,0
17316,1.808,0.141,1,0
17317,2.051,0.399,1,0
17318,1.137,0.68,1,0
17319,0.043,0.721,1,0
17320,0.851,0.078,1,0
17321,0.889,0.346,1,0
17322,0.447,0.021,1,0
17323,0.092,0.223,1,0
17324,1.186,0.28,1,0
17325,1.051,0.127,1,0
17326,0.491,0.611,1,0
17327,0.031,0.071,1,0
17328,0.158,0.851,1,0
17329,0.251,0.533,1,0
17330,1.08,0.583,1,0
17331,1.297,0.632,1,0
17332,0.401,0.046,1,0
17333,0.151,0.418,1,0
17334,0.32,0.299,1,0
17335,0.843,0.847,1,0
17336,1.815,0.073,1,0
17337,0.377,0.434,1,0
17338,0.736,0.117,1,0
17339,1.783,0.938,1,0
17340,0.612,0.211,1,0
17341,1.21,0.869,1,0
17342,0.651,0.024,1,0
17343,1.153,0.465,1,0
17344,0.014,0.406,1,0
17345,0.198,0.353,1,0
17346,1.326,0.337,1,0
17347,2.864,0.254,1,0
17348,1.677,0.101,1,0
17349,1.708,0.126,1,0
17350,0.51,0.124,1,0
17351,0.39,0.232,1,0
17352,0.328,0.364,1,0
17353,1.617,0.224,1,0
17354,2.422,0.309,1,0
17355,1.346,0.383,1,0
17356,0.986,0.141,1,0
17357,1.03,0.13,1,0
17358,0.706,0.64,1,0
17359,1.154,0.61,1,0
17360,0.083,0.17,1,0
17361,0.064,0.682,1,0
17362,1.698,0.955,1,0
17363,0.933,1.134,1,0
17364,0.563,0.128,1,0
17365,1.659,0.052,1,0
17366,0.015,0.057,1,0
17367,0.687,0.392,1,0
17368,2.579,1.26,1,0
17369,3.061,0.613,1,0
17370,0.744,0.895,1,0
17371,1.652,0.201,1,0
17372,1.126,0.389,1,0
17373,1.956,0.623,1,0
17374,1.489,0.652,1,0
17375,3.016,0.033,1,0
17376,1.696,0.543,1,0
17377,0.3,0.391,1,0
17378,0.072,1.103,1,0
17379,0.148,0,1,0
17380,1.021,0.025,1,0
17381,0.291,0.52,1,0
17382,0.941,0.573,1,0
17383,1.157,0.6,1,0
17384,2.079,0.717,1,0
17385,1.444,0.615,1,0
17386,1.008,0.435,1,0
17387,1.677,0.303,1,0
17388,3.2,1.471,1,0
17389,0.465,0.451,1,0
17390,1.644,0.447,1,0
17391,1.07,0.189,1,0
17392,1.957,0.599,1,0
17393,0.653,0.037,1,0
17394,0.132,0.566,1,0
17395,0.265,0.815,1,0
17396,0.499,0.253,1,0
17397,0.305,0.246,1,0
17398,0.088,0.075,1,0
17399,1.51,0.41,1,0
17400,0.202,1.116,1,0
17401,0.487,0.815,1,0
17402,0.116,0.195,1,0
17403,0.198,0.553,1,0
17404,0.743,0.241,1,0
17405,0.446,0.135,1,0
17406,0.515,0.166,1,0
17407,1.844,0.037,1,0
17408,1.99,1.006,1,0
17409,0.462,0.258,1,0
17410,1.736,0.391,1,0
17411,0.082,0.683,1,0
17412,0.716,0.512,1,0
17413,1.736,0.059,1,0
17414,1.808,0.714,1,0
17415,0.264,0.709,1,0
17416,0.935,0.208,1,0
17417,1.565,0.435,1,0
17418,0.357,0.849,1,0
17419,0.656,0.205,1,0
17420,1.571,0.459,1,0
17421,1.539,1.752,1,0
17422,0.365,0.204,1,0
17423,0.609,0.132,1,0
17424,0.949,0.152,1,0
17425,1.752,0.668,1,0
17426,1.242,0.256,1,0
17427,1.007,0.693,1,0
17428,0.826,0.304,1,0
17429,1.169,0.896,1,0
17430,0.389,0.387,1,0
17431,0.095,0.074,1,0
17432,0.139,0.57,1,0
17433,0.871,0.493,1,0
17434,0.028,0.035,1,0
17435,0.361,0.285,1,0
17436,0.712,0.558,1,0
17437,0.639,0.699,1,0
17438,1.458,0.648,1,0
17439,0.646,0.99,1,0
17440,1.19,0.23,1,0
17441,1.045,0.207,1,0
17442,0.176,0.369,1,0
17443,1.378,0.146,1,0
17444,1.876,0.614,1,0
17445,2.166,0.622,1,0
17446,1.097,0.646,1,0
17447,1.256,0.969,1,0
17448,1.455,0.863,1,0
17449,0.558,0.898,1,0
17450,4.288,0.659,1,0
17451,4.65,0.705,1,0
17452,1.191,1.046,1,0
17453,0.705,0.273,1,0
17454,0.835,0.852,1,0
17455,0.816,0.637,1,0
17456,3.749,1.332,1,0
17457,1.632,0.298,1,0
17458,0.741,0.724,1,0
17459,2.108,0.656,1,0
17460,0.388,0.862,1,0
17461,1.693,0.54,1,0
17462,0.937,0.256,1,0
17463,0.444,0.838,1,0
17464,1.154,0.677,1,0
17465,2.089,0.055,1,0
17466,1.811,0.541,1,0
17467,0.012,0.828,1,0
17468,0.757,0.182,1,0
17469,1.35,0.493,1,0
17470,1.067,0.728,1,0
17471,0.274,0.534,1,0
17472,0.094,0.198,1,0
17473,0.49,0.569,1,0
17474,0.265,0.206,1,0
17475,0.232,0.438,1,0
17476,0.611,0.067,1,0
17477,0.738,0.93,1,0
17478,0.115,0.706,1,0
17479,0.936,0.247,1,0
17480,3.131,0.495,1,0
17481,1.003,0.246,1,0
17482,0.317,0.425,1,0
17483,0.683,1.11,1,0
17484,2.805,0.797,1,0
17485,1.158,0.092,1,0
17486,1.599,0.658,1,0
17487,1.427,0.213,1,0
17488,0.622,0.687,1,0
17489,2.289,0.94,1,0
17490,4.218,0.121,1,0
17491,0.471,0.238,1,0
17492,1.073,0.291,1,0
17493,0.069,0.552,1,0
17494,0.307,0.57,1,0
17495,0.673,1.089,1,0
17496,0.155,0.557,1,0
17497,1.014,0.307,1,0
17498,0.305,0.645,1,0
17499,0.419,1.147,1,0
17500,0.891,0.237,1,0
17501,2.566,0.088,1,0
17502,4.185,1.107,1,0
17503,0.535,0.109,1,0
17504,1.057,0.243,1,0
17505,0.099,0.059,1,0
17506,0.399,0.914,1,0
17507,0.694,0.629,1,0
17508,1.293,0.852,1,0
17509,0.177,0.314,1,0
17510,0.491,0.858,1,0
17511,0.757,0.137,1,0
17512,1.65,0.675,1,0
17513,1.853,0.888,1,0
17514,0.411,0.338,1,0
17515,0.092,1.048,1,0
17516,2.006,0.307,1,0
17517,1.382,0.213,1,0
17518,1.888,1.027,1,0
17519,1.6,0.404,1,0
17520,1.217,0.003,1,0
17521,2.828,0.392,1,0
17522,1.649,0.532,1,0
17523,2.118,0.169,1,0
17524,0.519,0.102,1,0
17525,1.3,0.433,1,0
17526,0.525,0.446,1,0
17527,3.982,0.517,1,0
17528,0.712,0.067,1,0
17529,0.694,0.042,1,0
17530,0.112,0.221,1,0
17531,1.155,0.5,1,0
17532,0.146,0.313,1,0
17533,1.295,0.095,1,0
17534,0.278,0.058,1,0
17535,0.736,0.333,1,0
17536,0.139,0.827,1,0
17537,0.025,0.866,1,0
17538,0.179,0.003,1,0
17539,0.719,0.205,1,0
17540,0.661,0.85,1,0
17541,2.045,0.505,1,0
17542,2.364,0.266,1,0
17543,2.276,0.083,1,0
17544,2.444,0.487,1,0
17545,3.567,0.799,1,0
17546,0.21,0.99,1,0
17547,0.798,0.345,1,0
17548,0.122,0.087,1,0
17549,1.38,0.469,1,0
17550,0.54,0.434,1,0
17551,0.211,0.105,1,0
17552,0.789,0.465,1,0
17553,0.128,0.702,1,0
17554,1.44,0.735,1,0
17555,1.247,0.521,1,0
17556,0.01,0.682,1,0
17557,0.819,0.193,1,0
17558,0.02,0.768,1,0
17559,0.032,0.885,1,0
17560,3.404,0.59,1,0
17561,1.204,1.153,1,0
17562,0.962,1.259,1,0
17563,0.291,0.011,1,0
17564,0.342,0.371,1,0
17565,1.394,0.159,1,0
17566,1.631,0.692,1,0
17567,1.339,0.48,1,0
17568,1.5,0.847,1,0
17569,0.419,0.351,1,0
17570,0.496,0.633,1,0
17571,1.572,0.613,1,0
17572,0.123,0.772,1,0
17573,2.178,0.655,1,0
17574,0.128,1.447,1,0
17575,1.217,0.52,1,0
17576,0.071,0.743,1,0
17577,0.625,0.84,1,0
17578,0.873,0.999,1,0
17579,0.804,0.113,1,0
17580,1.438,0.339,1,0
17581,0.034,0.435,1,0
17582,1.206,0.039,1,0
17583,0.543,0.051,1,0
17584,2.555,0.522,1,0
17585,0.65,0.868,1,0
17586,2.083,0.207,1,0
17587,1.434,0.28,1,0
17588,0.502,0.273,1,0
17589,0.677,0.341,1,0
17590,1.368,0.14,1,0
17591,0.439,0.164,1,0
17592,0.266,0.363,1,0
17593,1.347,0.636,1,0
17594,0.634,0.889,1,0
17595,1.583,0.081,1,0
17596,1.291,0.034,1,0
17597,1.367,0.037,1,0
17598,0.289,0.126,1,0
17599,0.619,1.566,1,0
17600,3.268,0.047,1,0
17601,0.458,0.477,1,0
17602,3.986,0.048,1,0
17603,0.242,0.866,1,0
17604,2.62,0.258,1,0
17605,0.625,0.658,1,0
17606,0.395,0.338,1,0
17607,0.441,0.047,1,0
17608,0.694,0.503,1,0
17609,2.319,0.329,1,0
17610,0.085,0.667,1,0
17611,0.975,0.156,1,0
17612,0.945,0.263,1,0
17613,0.869,1.47,1,0
17614,6.072,1.098,1,0
17615,1.179,1.064,1,0
17616,2.404,0.555,1,0
17617,1.437,0.437,1,0
17618,2.443,0.766,1,0
17619,3.281,0.459,1,0
17620,0.006,0.567,1,0
17621,1.546,0.661,1,0
17622,0.292,0.169,1,0
17623,0.296,0.19,1,0
17624,0.373,0.135,1,0
17625,0.207,0.378,1,0
17626,0.218,0.401,1,0
17627,0.446,0.116,1,0
17628,0.256,0.382,1,0
17629,0.439,0.453,1,0
17630,1.328,0.351,1,0
17631,1.864,0.213,1,0
17632,0.783,0.032,1,0
17633,1.927,0.562,1,0
17634,0.023,0.729,1,0
17635,0.986,0.043,1,0
17636,1.215,0.625,1,0
17637,1.131,1.896,1,0
17638,0.104,0.857,1,0
17639,0.164,0.537,1,0
17640,0.344,0.253,1,0
17641,3.875,0.074,1,0
17642,3.451,0.551,1,0
17643,0.364,0.708,1,0
17644,0.801,0.562,1,0
17645,1.838,0.613,1,0
17646,0.693,0.243,1,0
17647,0.085,0.215,1,0
17648,0.196,0.279,1,0
17649,0.179,1.19,1,0
17650,0.925,0.012,1,0
17651,1.857,0.286,1,0
17652,2.288,0.475,1,0
17653,0.821,0.609,1,0
17654,1.591,0.399,1,0
17655,4.505,1.728,1,0
17656,1.532,0.376,1,0
17657,3.101,0.017,1,0
17658,5.03,0.162,1,0
17659,2.57,0.625,1,0
17660,5.911,0.347,1,0
17661,1.482,0.151,1,0
17662,0.277,2.022,1,0
17663,1.207,0.681,1,0
17664,4.468,0.454,1,0
17665,1.125,0.449,1,0
17666,0.082,0.56,1,0
17667,1.017,0.531,1,0
17668,0.351,0.51,1,0
17669,0.276,0.433,1,0
17670,1.231,0.665,1,0
