cycle,Horizontal_acceleration,Vertical_acceleration,id,label
13848,0.563,0.242,5,0
13849,0.188,0.559,5,0
13850,0.277,0.525,5,0
13851,0.774,0.208,5,0
13852,0.662,0.403,5,0
13853,0.542,0.329,5,0
13854,0.227,0.626,5,0
13855,0.213,0.58,5,0
13856,0.482,0.443,5,0
13857,0.531,0.165,5,0
13858,0.446,0.152,5,0
13859,0.496,0.026,5,0
13860,0.264,0.342,5,0
13861,0.493,0.531,5,0
13862,0.729,0.492,5,0
13863,0.353,0.463,5,0
13864,0.01,0.18,5,0
13865,0.431,0.038,5,0
13866,0.862,0.096,5,0
13867,0.425,0.288,5,0
13868,0.45,0.226,5,0
13869,0.602,0.286,5,0
13870,0.189,0.164,5,0
13871,0.013,0.238,5,0
13872,0.069,0.724,5,0
13873,0.046,0.414,5,0
13874,0.08,0.524,5,0
13875,0.31,0.258,5,0
13876,0.249,0.346,5,0
13877,0.269,0.28,5,0
13878,0.06,0.433,5,0
13879,0.607,0.254,5,0
13880,0.133,0.486,5,0
13881,0.324,0.076,5,0
13882,0.14,0.23,5,0
13883,0.475,0.152,5,0
13884,0.053,0.893,5,0
13885,0.163,0.376,5,0
13886,0.387,0.19,5,0
13887,0.026,0.198,5,0
13888,0.576,0.007,5,0
13889,0.138,0.052,5,0
13890,0.336,0.063,5,0
13891,0.074,0.159,5,0
13892,0.479,0.591,5,0
13893,0.251,0.312,5,0
13894,0.326,0.086,5,0
13895,0.18,0.248,5,0
13896,0.438,0.106,5,0
13897,0.186,0.439,5,0
13898,0.118,0.078,5,0
13899,0.611,0.085,5,0
13900,0.416,0.832,5,0
13901,0.212,0.25,5,0
13902,0.456,0.717,5,0
13903,0.111,0.74,5,0
13904,0.14,0.826,5,0
13905,0.247,0.072,5,0
13906,0.306,0.82,5,0
13907,0.502,0.152,5,0
13908,1.124,0.149,5,0
13909,0.087,0.099,5,0
13910,0.478,0.58,5,0
13911,0.076,0.308,5,0
13912,0.291,0.27,5,0
13913,0.129,0.147,5,0
13914,0.046,0.946,5,0
13915,0.497,0.298,5,0
13916,0.668,0.938,5,0
13917,0.522,0.399,5,0
13918,0.086,0.066,5,0
13919,0.14,0.209,5,0
13920,0.11,0.609,5,0
13921,0.019,0.3,5,0
13922,0.426,0.141,5,0
13923,0.398,0.168,5,0
13924,0.063,0.433,5,0
13925,0.203,0.154,5,0
13926,0.411,0.292,5,0
13927,0.094,0.146,5,0
13928,0.286,0.059,5,0
13929,0.585,0.312,5,0
13930,0.721,0.225,5,0
13931,0.253,0.039,5,0
13932,0.369,0.073,5,0
13933,0.097,0.052,5,0
13934,0.025,0.236,5,0
13935,0.153,0.602,5,0
13936,0.102,0.27,5,0
13937,0.037,0.089,5,0
13938,0.027,0.763,5,0
13939,0.391,0.143,5,0
13940,0.087,1.598,5,0
13941,0.042,0.501,5,0
13942,0.246,0.217,5,0
13943,0.085,0.016,5,0
13944,0.026,0.387,5,0
13945,0.112,0.638,5,0
13946,0.659,0.276,5,0
13947,0.04,0.689,5,0
13948,0.442,0.275,5,0
13949,0.265,0.748,5,0
13950,0.308,0.5,5,0
13951,0.157,0.129,5,0
13952,0.227,0.371,5,0
13953,0.32,0.056,5,0
13954,0.371,1.068,5,0
13955,0.18,0.237,5,0
13956,0.048,0.46,5,0
13957,0.175,0.398,5,0
13958,0.009,0.46,5,0
13959,0.006,0.727,5,0
13960,0.192,0.168,5,0
13961,0.064,0.09,5,0
13962,0.399,0.456,5,0
13963,0.008,0.395,5,0
13964,0.449,0.416,5,0
13965,0.202,0.316,5,0
13966,0.009,0.659,5,0
13967,0.541,0.221,5,0
13968,0.791,0.189,5,0
13969,0.027,0.54,5,0
13970,0.027,1.572,5,0
13971,0.575,0.033,5,0
13972,0.082,0.999,5,0
13973,0.213,0.306,5,0
13974,0.142,0.062,5,0
13975,0.61,0.021,5,0
13976,0.326,0.788,5,0
13977,0.25,0.828,5,0
13978,0.129,0.419,5,0
13979,0.194,0.281,5,0
13980,0.239,0.174,5,0
13981,0.173,0.751,5,0
13982,0.76,0.19,5,0
13983,0.765,0.219,5,0
13984,0.113,0.267,5,0
13985,0.659,0.275,5,0
13986,0.499,0.232,5,0
13987,0.616,0.166,5,0
13988,0.536,1.188,5,0
13989,0.362,0.113,5,0
13990,0.842,0.633,5,0
13991,0.111,0.016,5,0
13992,0.114,0.308,5,0
13993,0.046,0.565,5,0
13994,0.567,0.374,5,0
13995,0.418,0.433,5,0
13996,0.316,0.003,5,0
13997,0.285,0.532,5,0
13998,0.825,0.409,5,0
13999,0.372,0.439,5,0
14000,0.222,0.382,5,0
14001,0.658,0.468,5,0
14002,0.751,0.448,5,0
14003,0.575,0.628,5,0
14004,0.796,0.17,5,0
14005,0.193,0.344,5,0
14006,0.163,0.219,5,0
14007,0.149,0.642,5,0
14008,0.224,0.72,5,0
14009,0.059,0.3,5,0
14010,0.139,0.099,5,0
14011,0.285,0.018,5,0
14012,0.176,0.238,5,0
14013,1.04,0.228,5,0
14014,0.405,0.072,5,0
14015,0.075,0.352,5,0
14016,1.256,0.804,5,0
14017,0.588,0.092,5,0
14018,0.465,0.384,5,0
14019,0.625,0.13,5,0
14020,0.895,0.007,5,0
14021,0.242,0.423,5,0
14022,0.804,0.01,5,0
14023,0.507,0.723,5,0
14024,0.484,0.072,5,0
14025,1.075,0.116,5,0
14026,0.141,0.044,5,0
14027,0.127,0.484,5,0
14028,0.721,0.129,5,0
14029,0.643,0.397,5,0
14030,0.272,0.366,5,0
14031,0.304,0.244,5,0
14032,0.255,0.093,5,0
14033,0.344,0.289,5,0
14034,0.382,0.102,5,0
14035,0.214,0.082,5,0
14036,0.229,0.303,5,0
14037,0.042,0.153,5,0
14038,0.073,0.428,5,0
14039,0.501,0.257,5,0
14040,0.237,0.184,5,0
14041,0.446,0.584,5,0
14042,0.13,1.362,5,0
14043,0.717,0.187,5,0
14044,0.174,0.051,5,0
14045,0.488,0.364,5,0
14046,0.077,0.043,5,0
14047,0.272,0.179,5,0
14048,0.27,0.054,5,0
14049,0.013,0.512,5,0
14050,0.324,0.196,5,0
14051,0.021,0.014,5,0
14052,0.21,0.457,5,0
14053,0.267,0.475,5,0
14054,0.035,0.442,5,0
14055,0.211,0.291,5,0
14056,0.128,0.222,5,0
14057,0.785,0.314,5,0
14058,0.059,0.226,5,0
14059,0.607,0.207,5,0
14060,0.158,0.114,5,0
14061,0.352,1.284,5,0
14062,0.204,0.125,5,0
14063,0.229,0.113,5,0
14064,0.095,0.684,5,0
14065,0.137,0.483,5,0
14066,0.613,1.089,5,0
14067,0.797,0.369,5,0
14068,0.386,1.35,5,0
14069,0.317,0.238,5,0
14070,0.158,0.162,5,0
14071,0.416,0.341,5,0
14072,0.502,0.101,5,0
14073,0.239,0.143,5,0
14074,0.82,0.22,5,0
14075,0.152,0.411,5,0
14076,0.393,0.464,5,0
14077,0.222,0.447,5,0
14078,0.743,0.797,5,0
14079,0.677,0.033,5,0
14080,1.358,0.37,5,0
14081,0.618,1.234,5,0
14082,0.577,0.513,5,0
14083,0.107,0.283,5,0
14084,0.106,0.248,5,0
14085,0.035,0.224,5,0
14086,0.234,0.69,5,0
14087,0.28,0.578,5,0
14088,0.045,0.16,5,0
14089,0.344,0.343,5,0
14090,0.192,0.083,5,0
14091,1.13,0.789,5,0
14092,0.922,0.061,5,0
14093,0.19,0.715,5,0
14094,0.898,0.067,5,0
14095,0.349,0.108,5,0
14096,0.072,0.367,5,0
14097,0.044,0.411,5,0
14098,0.017,0.192,5,0
14099,0.057,0.196,5,0
14100,0.007,0.586,5,0
14101,0.732,0.441,5,0
14102,0.259,0.239,5,0
14103,0.472,0.141,5,0
14104,0.394,0.37,5,0
14105,0.655,0.067,5,0
14106,0.174,0.411,5,0
14107,0.272,1.217,5,0
14108,0.031,0.324,5,0
14109,0.106,0.371,5,0
14110,0.357,0.084,5,0
14111,0.134,0.03,5,0
14112,0.151,0.049,5,0
14113,0.203,0.363,5,0
14114,0.713,0.528,5,0
14115,0.288,0.369,5,0
14116,0.231,0.453,5,0
14117,0.023,0.146,5,0
14118,0.698,0.23,5,0
14119,0.18,0.151,5,0
14120,0.227,0.266,5,0
14121,1.132,0.307,5,0
14122,0.261,0.384,5,0
14123,0.41,0.427,5,0
14124,0.417,0.307,5,0
14125,0.147,0.013,5,0
14126,0.106,0.246,5,0
14127,0.819,0.011,5,0
14128,0.141,0.514,5,0
14129,0.186,0.062,5,0
14130,0.686,0.6,5,0
14131,0.181,0.327,5,0
14132,0.201,0.332,5,0
14133,0.074,0.635,5,0
14134,0.191,0.144,5,0
14135,0.19,0.727,5,0
14136,0.188,0.355,5,0
14137,0.388,0.511,5,0
14138,0.16,0.672,5,0
14139,0.209,0.672,5,0
14140,0.245,0.626,5,0
14141,0.215,0.247,5,0
14142,0.338,0.073,5,0
14143,0.053,0.031,5,0
14144,0.483,0.555,5,0
14145,1.027,0.261,5,0
14146,0.339,0.492,5,0
14147,0.252,0.929,5,0
14148,0.443,0.322,5,0
14149,0.367,0.01,5,0
14150,0.686,0.721,5,0
14151,0.647,0.266,5,0
14152,0.632,0.487,5,0
14153,0.267,0.248,5,0
14154,0.129,0.448,5,0
14155,0.582,0.245,5,0
14156,0.177,0.084,5,0
14157,0.28,0.762,5,0
14158,0.32,0.036,5,0
14159,0.374,0.047,5,0
14160,0.216,0.484,5,0
14161,0.136,0.443,5,0
14162,0.678,0.395,5,0
14163,0.49,0.306,5,0
14164,0.148,0.009,5,0
14165,0.224,0.003,5,0
14166,0.153,0.454,5,0
14167,0.22,0.314,5,0
14168,0.261,0.041,5,0
14169,0.275,0.144,5,0
14170,0.072,0.061,5,0
14171,0.363,0.153,5,0
14172,0.144,0.424,5,0
14173,0.176,0.531,5,0
14174,0.227,0.284,5,0
14175,0.253,0.408,5,0
14176,0.443,0.488,5,0
14177,0.248,0.076,5,0
14178,0.449,0.516,5,0
14179,0.515,0.479,5,0
14180,0.807,0.102,5,0
14181,0.367,0.489,5,0
14182,0.101,0.069,5,0
14183,0.644,0.003,5,0
14184,0.942,0.208,5,0
14185,0.634,0.579,5,0
14186,0.261,0.153,5,0
14187,0.263,0.074,5,0
14188,0.191,0.101,5,0
14189,0.078,0.007,5,0
14190,0.453,0.755,5,0
14191,0.595,0.022,5,0
14192,0.439,0.457,5,0
14193,0.514,0.082,5,0
14194,0.847,0.597,5,0
14195,0.232,0.149,5,0
14196,0.115,0.237,5,0
14197,0.627,0.033,5,0
14198,0.18,0.045,5,0
14199,0.081,0.521,5,0
14200,0.241,0.135,5,0
14201,0.141,0.087,5,0
14202,0.184,0.633,5,0
14203,0.39,0.416,5,0
14204,0.05,0.327,5,0
14205,0.34,0.76,5,0
14206,0.595,0.736,5,0
14207,0.6,0.071,5,0
14208,0.278,0.612,5,0
14209,0.255,0.469,5,0
14210,0.323,0.309,5,0
14211,0.032,0.24,5,0
14212,0.25,0.116,5,0
14213,0.397,0.587,5,0
14214,0.287,0.251,5,0
14215,0.251,0.346,5,0
14216,0.544,0.582,5,0
14217,0.441,0.288,5,0
14218,0.696,0.148,5,0
14219,0.546,0.814,5,0
14220,0.197,0.687,5,0
14221,0.582,0.278,5,0
14222,0.029,0.061,5,0
14223,0.036,0.251,5,0
14224,0.852,0.06,5,0
14225,0.307,2.565,5,0
14226,0.547,0.267,5,0
14227,0.142,0.52,5,0
14228,0.133,1.412,5,0
14229,0.85,2.191,5,0
14230,1.041,1.433,5,0
14231,0.798,0.255,5,0
14232,0.117,1.224,5,0
14233,0.005,0.237,5,0
14234,1.116,0.856,5,0
14235,0.457,0.033,5,0
14236,0.33,0.082,5,0
14237,0.918,1.072,5,0
14238,0.333,0.193,5,0
14239,0.257,1.248,5,0
14240,0.246,0.046,5,0
14241,0.402,0.9,5,0
14242,0.996,0.468,5,0
14243,0.213,1.647,5,0
14244,0.979,0.45,5,0
14245,0.495,0.503,5,0
14246,0.045,0.124,5,0
14247,1.099,0.858,5,0
14248,0.568,0.441,5,0
14249,0.463,0.293,5,0
14250,0.393,0.519,5,0
14251,0.089,1.182,5,0
14252,0.306,0.245,5,0
14253,0.033,0.605,5,0
14254,0.132,0.511,5,0
14255,0.085,0.455,5,0
14256,0.142,0.068,5,0
14257,0.261,0.483,5,0
14258,0.611,0.701,5,0
14259,0.566,0.16,5,0
14260,0.092,1.136,5,0
14261,0.384,0.052,5,0
14262,0.094,0.882,5,0
14263,0.741,0.869,5,0
14264,0.321,0.097,5,0
14265,0.635,0.562,5,0
14266,0.96,0.387,5,0
14267,0.366,0.906,5,0
14268,0.468,0.075,5,0
14269,0.544,0.215,5,0
14270,0.333,0.009,5,0
14271,0.38,0.252,5,0
14272,0.259,0.154,5,0
14273,0.214,0.301,5,0
14274,0.143,0.031,5,0
14275,0.698,0.159,5,0
14276,0.332,0.071,5,0
14277,0.313,0.234,5,0
14278,0.114,1.152,5,0
14279,0.315,0.305,5,0
14280,0.049,0.134,5,0
14281,0.052,0.617,5,0
14282,0.195,0.01,5,0
14283,0.249,0.021,5,0
14284,0.691,0.643,5,0
14285,0.6,0.259,5,0
14286,0.145,0.102,5,0
14287,0.161,0.084,5,0
14288,0.207,0.868,5,0
14289,0.314,0.674,5,0
14290,0.701,0.784,5,0
14291,0.123,0.583,5,0
14292,0.813,0.32,5,0
14293,0.299,0.335,5,0
14294,0.461,0.276,5,0
14295,0.076,0.384,5,0
14296,0.029,0.373,5,0
14297,0.348,0.137,5,0
14298,0.165,0.317,5,0
14299,0.287,0.062,5,0
14300,0.433,0.021,5,0
14301,0.651,0.334,5,0
14302,0.026,0.081,5,0
14303,0.405,0.186,5,0
14304,0.074,0.602,5,0
14305,0.382,0.29,5,0
14306,1.123,0.376,5,0
14307,0.392,0.608,5,0
14308,0.611,0.058,5,0
14309,0.358,0.233,5,0
14310,0.305,0.008,5,0
14311,0.2,0.129,5,0
14312,0.507,0.157,5,0
14313,0.326,0.399,5,0
14314,1.303,0.03,5,0
14315,0.082,1.314,5,0
14316,0.516,0.375,5,0
14317,0.328,0.409,5,0
14318,0.759,0.322,5,0
14319,0.115,0.865,5,0
14320,0.298,0.204,5,0
14321,0.736,0.163,5,0
14322,0.025,0.585,5,0
14323,0.45,0.247,5,0
14324,0.217,0.226,5,0
14325,0.241,0.941,5,0
14326,0.128,0.231,5,0
14327,0.013,0.214,5,0
14328,0.047,0.393,5,0
14329,0.335,0.225,5,0
14330,0.232,0.711,5,0
14331,0.249,0.074,5,0
14332,0.441,0.358,5,0
14333,0.112,0.3,5,0
14334,0.02,0.129,5,0
14335,0.583,0.002,5,0
14336,0.001,0.106,5,0
14337,0.75,0.226,5,0
14338,0.485,0.09,5,0
14339,0.237,0.584,5,0
14340,0.048,1.036,5,0
14341,0.278,0.018,5,0
14342,0.159,0.038,5,0
14343,0.03,0.291,5,0
14344,0.107,0.19,5,0
14345,0.01,0.239,5,0
14346,0.333,0.125,5,0
14347,0.145,0.104,5,0
14348,0.388,0.036,5,0
14349,0.094,0.164,5,0
14350,0.305,0.571,5,0
14351,0.15,0.085,5,0
14352,0.312,0.07,5,0
14353,0.013,0.378,5,0
14354,0.341,0.917,5,0
14355,0.563,0.142,5,0
14356,0.455,0.601,5,0
14357,0.335,0.651,5,0
14358,0.141,0.709,5,0
14359,0.585,1.038,5,0
14360,1.007,0.136,5,0
14361,0.299,0.068,5,0
14362,0.009,0.219,5,0
14363,0.006,0.418,5,0
14364,0.1,0.593,5,0
14365,0.264,0.314,5,0
14366,0.335,0.045,5,0
14367,0.045,0.085,5,0
14368,0.141,0.08,5,0
14369,0.514,0.26,5,0
14370,0.354,0.528,5,0
14371,0.157,0.697,5,0
14372,0.089,0.015,5,0
14373,0.122,0.34,5,0
14374,0.559,0.421,5,0
14375,0.363,0.246,5,0
14376,0.953,0.208,5,0
14377,0.161,0.616,5,0
14378,0.521,0.45,5,0
14379,0.58,0.305,5,0
14380,0.167,0.229,5,0
14381,0.152,0.845,5,0
14382,0.318,1.101,5,0
14383,0.181,0.263,5,0
14384,0.156,0.154,5,0
14385,0.827,0.727,5,0
14386,1.29,0.068,5,0
14387,1.524,0.093,5,0
14388,0.728,1.166,5,0
14389,0.536,0.907,5,0
14390,0.488,0.359,5,0
14391,0.378,0.284,5,0
14392,0.484,0.278,5,0
14393,0.339,0.265,5,0
14394,0.558,0.249,5,0
14395,1.062,0.206,5,0
14396,1.026,1.028,5,0
14397,0.303,0.434,5,0
14398,0.905,0.601,5,0
14399,0.671,0.131,5,0
14400,0.384,0.186,5,0
14401,0.441,0.007,5,0
14402,0.399,0.641,5,0
14403,0.305,0.387,5,0
14404,0.181,0.216,5,0
14405,0.516,0.3,5,0
14406,0.293,0.161,5,0
14407,0.088,0.209,5,0
14408,0.275,0.498,5,0
14409,0.308,0.132,5,0
14410,0.085,0.598,5,0
14411,0.178,0.679,5,0
14412,0.321,0.35,5,0
14413,0.842,0.843,5,0
14414,0.325,0.433,5,0
14415,0.429,0.586,5,0
14416,0.073,0.694,5,0
14417,0.374,0.378,5,0
14418,0.148,0.155,5,0
14419,0.322,0.16,5,0
14420,0.783,0.01,5,0
14421,0.621,1.199,5,0
14422,0.459,0.047,5,0
14423,0.347,0.216,5,0
14424,0.882,1.252,5,0
14425,0.536,1.306,5,0
14426,0.123,0.017,5,0
14427,0.063,0.609,5,0
14428,0.218,0.729,5,0
14429,0.279,0.481,5,0
14430,0.376,0.364,5,0
14431,0.257,0.143,5,0
14432,0.569,0.527,5,0
14433,0.691,0.625,5,0
14434,0.309,0.301,5,0
14435,0.245,0.093,5,0
14436,0.129,0.47,5,0
14437,0.006,0.786,5,0
14438,0.486,0.06,5,0
14439,0.097,0.576,5,0
14440,1.565,0.656,5,0
14441,0.174,0.025,5,0
14442,0.764,0.416,5,0
14443,0.561,0.131,5,0
14444,1.025,0.693,5,0
14445,0.458,0.071,5,0
14446,1.023,0.435,5,0
14447,0.101,0.319,5,0
14448,0.354,0.36,5,0
14449,0.38,0.363,5,0
14450,0.299,0.238,5,0
14451,0.218,0.252,5,0
14452,0.425,0.331,5,0
14453,1.353,0.101,5,0
14454,0.07,0.103,5,0
14455,0.329,0.128,5,0
14456,0.456,0.771,5,0
14457,0.501,0.318,5,0
14458,0.584,0.502,5,0
14459,0.146,0.134,5,0
14460,0.034,0.392,5,0
14461,0.155,0.739,5,0
14462,0.337,0.659,5,0
14463,0.655,0.486,5,0
14464,0.058,0.227,5,0
14465,0.071,0.215,5,0
14466,0.379,0.007,5,0
14467,0.083,0.425,5,0
14468,0.226,0.524,5,0
14469,0.361,0.484,5,0
14470,0.263,0.47,5,0
14471,0.091,0.068,5,0
14472,0.52,0.745,5,0
14473,0.003,0.077,5,0
14474,0.617,0.204,5,0
14475,0.392,0.321,5,0
14476,0.481,0.057,5,0
14477,0.649,0.34,5,0
14478,0.138,0.497,5,0
14479,0.075,0.471,5,0
14480,0.527,0.28,5,0
14481,0.138,1.072,5,0
14482,0.003,1.081,5,0
14483,0.049,0.147,5,0
14484,0.452,0.353,5,0
14485,0.326,0.6,5,0
14486,0.138,0.077,5,0
14487,0.139,0.194,5,0
14488,0.017,0.409,5,0
14489,0.043,0.227,5,0
14490,0.385,0.448,5,0
14491,0.219,0.5,5,0
14492,0.279,0.785,5,0
14493,0.006,0.619,5,0
14494,0.144,0.118,5,0
14495,0.055,0.328,5,0
14496,0.197,0.577,5,0
14497,0.223,0.785,5,0
14498,0.418,0.094,5,0
14499,0.1,0.014,5,0
14500,0.798,0.421,5,0
14501,0.046,0.357,5,0
14502,0.202,0.574,5,0
14503,0.051,0.242,5,0
14504,0.754,0.149,5,0
14505,0.664,0.144,5,0
14506,0.062,0.371,5,0
14507,0.619,0.401,5,0
14508,0.857,0.266,5,0
14509,0.723,0.299,5,0
14510,0.23,0.196,5,0
14511,0.523,0.661,5,0
14512,0.404,0.161,5,0
14513,0.204,0.086,5,0
14514,0.892,0.268,5,0
14515,0.579,0.671,5,0
14516,0.035,0.389,5,0
14517,0.551,0.201,5,0
14518,0.223,0.052,5,0
14519,0.228,0.326,5,0
14520,0.105,0.143,5,0
14521,0.483,0.237,5,0
14522,0.265,0.329,5,0
14523,0.449,0.569,5,0
14524,0.07,0.104,5,0
14525,0.295,0.837,5,0
14526,0.141,1.219,5,0
14527,0.034,0.045,5,0
14528,0.424,2.366,5,0
14529,0.42,1.356,5,0
14530,0.341,1.027,5,0
14531,0.372,0.142,5,0
14532,0.638,0.491,5,0
14533,0.117,0.452,5,0
14534,0.064,0.19,5,0
14535,0.023,0.808,5,0
14536,0.25,0.211,5,0
14537,0.252,1.283,5,0
14538,0.899,0.041,5,0
14539,0.666,0.887,5,0
14540,0.336,0.923,5,0
14541,0.306,0.505,5,0
14542,0.234,0.567,5,0
14543,0.062,0.099,5,0
14544,0.977,0.162,5,0
14545,0.889,1.263,5,0
14546,0.338,0.02,5,0
14547,0.043,0.013,5,0
14548,0.173,0.6,5,0
14549,0.302,0.026,5,0
14550,0.296,0.287,5,0
14551,0.596,0.004,5,0
14552,0.604,0.74,5,0
14553,0.181,1.132,5,0
14554,0.781,0.1,5,0
14555,0.281,0.376,5,0
14556,0.113,0.427,5,0
14557,0.047,0.395,5,0
14558,0.346,0.651,5,0
14559,0.596,0.715,5,0
14560,0.105,0.125,5,0
14561,0.736,0.966,5,0
14562,0.2,0.562,5,0
14563,1.08,0.411,5,0
14564,0.507,0.334,5,0
14565,0.64,0.643,5,0
14566,0.545,0.177,5,0
14567,0.823,1.422,5,0
14568,0.372,0.063,5,0
14569,0.074,0.306,5,0
14570,0.632,0.236,5,0
14571,0.268,0.495,5,0
14572,0.137,0.109,5,0
14573,0.233,0.325,5,0
14574,0.34,0.225,5,0
14575,0.582,0.49,5,0
14576,0.1,0.227,5,0
14577,0.313,0.209,5,0
14578,0.717,1.542,5,0
14579,0.757,0.555,5,0
14580,0.206,0.67,5,0
14581,0.333,0.322,5,0
14582,0.053,1.066,5,0
14583,0.314,0.222,5,0
14584,0.034,0.379,5,0
14585,0.91,0.103,5,0
14586,0.295,0.451,5,0
14587,0.09,0.523,5,0
14588,0.403,0.599,5,0
14589,0,0.94,5,0
14590,0.015,0.381,5,0
14591,0.3,0.297,5,0
14592,0.83,0.396,5,0
14593,0.113,0.055,5,0
14594,0.043,0.678,5,0
14595,0.472,0.271,5,0
14596,0.043,0.026,5,0
14597,0.197,0.371,5,0
14598,0.248,0.511,5,0
14599,0.049,0.049,5,0
14600,0.181,0.312,5,0
14601,0.108,0.15,5,0
14602,0.398,0.101,5,0
14603,0.442,0.128,5,0
14604,0.047,0.115,5,0
14605,0.241,0.388,5,0
14606,0.588,0.049,5,0
14607,0.299,0.025,5,0
14608,0.387,0.257,5,0
14609,0.465,0.009,5,0
14610,0.094,1.537,5,0
14611,0.18,0.709,5,0
14612,0.59,0.577,5,0
14613,0.38,0.654,5,0
14614,0.522,0.338,5,0
14615,0.557,0.039,5,0
14616,1.565,0.118,5,0
14617,0.09,0.444,5,0
14618,0.329,0.432,5,0
14619,0.2,0.033,5,0
14620,0.138,0.237,5,0
14621,0.421,0.39,5,0
14622,0.443,0.015,5,0
14623,0.471,0.236,5,0
14624,0.033,0.127,5,0
14625,0.353,1.122,5,0
14626,0.109,0.303,5,0
14627,0.245,0.586,5,0
14628,0.046,0.538,5,0
14629,0.22,0.172,5,0
14630,0.351,0.088,5,0
14631,0.774,0.274,5,0
14632,0.139,0.029,5,0
14633,0.853,0.418,5,0
14634,0.447,0.665,5,0
14635,0.289,0.907,5,0
14636,0.659,0.786,5,0
14637,0.61,0.416,5,0
14638,0.628,0.102,5,0
14639,0.362,0.061,5,0
14640,0.102,0.603,5,0
14641,0.306,0.632,5,0
14642,0.668,0.351,5,0
14643,0.644,0.2,5,0
14644,0.074,0.579,5,0
14645,0.558,0.308,5,0
14646,0.031,0.372,5,0
14647,0.352,0.411,5,0
14648,0.092,0.893,5,0
14649,0.481,0.086,5,0
14650,0.311,0.045,5,0
14651,0.241,0.3,5,0
14652,0.183,0.186,5,0
14653,0.374,0.325,5,0
14654,0.427,0.978,5,0
14655,0.353,0.31,5,0
14656,0.668,0.213,5,0
14657,0.56,0.738,5,0
14658,0.079,0.418,5,0
14659,0.62,0.331,5,0
14660,0.506,0.506,5,0
14661,0.196,0.277,5,0
14662,0.728,0.406,5,0
14663,0.183,0.165,5,0
14664,0.81,0.364,5,0
14665,0.19,0.071,5,0
14666,0.074,0.176,5,0
14667,0.2,0.135,5,0
14668,0.211,0.489,5,0
14669,0.042,0.034,5,0
14670,0.159,0.079,5,0
14671,0.336,0.044,5,0
14672,0.508,1.106,5,0
14673,0.336,1.285,5,0
14674,0.098,0.247,5,0
14675,0.835,0.853,5,0
14676,0.813,0.381,5,0
14677,0.598,0.902,5,0
14678,0.135,0.643,5,0
14679,0.809,0.946,5,0
14680,0.456,0.38,5,0
14681,0.301,0.336,5,0
14682,0.687,0.183,5,0
14683,0.155,0.32,5,0
14684,0.174,0.901,5,0
14685,0.149,0.156,5,0
14686,0.388,0.635,5,0
14687,0.402,0.059,5,0
14688,0.71,0.236,5,0
14689,0.58,0.795,5,0
14690,0.242,0.352,5,0
14691,0.164,0.714,5,0
14692,0.115,0.735,5,0
14693,0.004,0.193,5,0
14694,0.095,0.155,5,0
14695,0.176,0.28,5,0
14696,0.046,0.079,5,0
14697,0.12,0.496,5,0
14698,0.222,0.366,5,0
14699,0.172,0.186,5,0
14700,0.169,0.286,5,0
14701,0.362,0.054,5,0
14702,0.033,0.236,5,0
14703,0.462,0.066,5,0
14704,0.129,0.928,5,0
14705,0.857,0.779,5,0
14706,0.367,2.403,5,0
14707,0.148,1.923,5,0
14708,0.491,2.019,5,0
14709,1.037,1.725,5,0
14710,0.136,1.437,5,0
14711,0.313,2.592,5,0
14712,0.883,3.302,5,0
14713,0.804,1.763,5,0
14714,0.35,0.505,5,0
14715,0.27,0.529,5,0
14716,0.757,0.171,5,0
14717,0.185,0.532,5,0
14718,0.141,0.055,5,0
14719,0.436,0.04,5,0
14720,0.371,0.643,5,0
14721,0.101,0.221,5,0
14722,0.108,0.007,5,0
14723,0.142,0.162,5,0
14724,0.676,0.567,5,0
14725,0.462,1.641,5,0
14726,0.308,0.505,5,0
14727,0.849,0.633,5,0
14728,1.05,0.364,5,0
14729,1.01,1.067,5,0
14730,0.091,0.307,5,0
14731,0.344,0.341,5,0
14732,0.374,0.638,5,0
14733,0.129,0.772,5,0
14734,0.333,0.169,5,0
14735,0.317,0.565,5,0
14736,0.54,0.469,5,0
14737,0.903,0.18,5,0
14738,0.116,0.168,5,0
14739,0.719,0.472,5,0
14740,0.247,0.604,5,0
14741,0.093,0.091,5,0
14742,0.042,0.202,5,0
14743,0.195,0.008,5,0
14744,0.386,0.609,5,0
14745,0.219,0.82,5,0
14746,0.451,0.234,5,0
14747,0.607,0.623,5,0
14748,0.239,0.174,5,0
14749,0.181,0.069,5,0
14750,0.508,0.433,5,0
14751,0.299,0.637,5,0
14752,0.14,0.711,5,0
14753,0.584,0.352,5,0
14754,0.509,0.123,5,0
14755,0.638,0.246,5,0
14756,0.535,0.022,5,0
14757,0.248,0.081,5,0
14758,0.265,0.176,5,0
14759,0.095,0.399,5,0
14760,0.157,0.251,5,0
14761,0.219,0.204,5,0
14762,0.173,0.2,5,0
14763,0.096,0.189,5,0
14764,0.179,0.79,5,0
14765,0.393,0.462,5,0
14766,0.121,0.044,5,0
14767,0.197,0.1,5,0
14768,0.49,0.124,5,0
14769,0.162,0.428,5,0
14770,0.57,0.081,5,0
14771,0.768,0.093,5,0
14772,0.012,0.429,5,0
14773,0.195,0.103,5,0
14774,0.173,0.926,5,0
14775,0.711,0.405,5,0
14776,0.05,0.489,5,0
14777,0.683,0.405,5,0
14778,0.579,0.261,5,0
